Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
06/02/2021 17:15,06/03/2021 09:51,EURUSD,Sell,0.010,1.22141,1.21811,-0.1000,0.0100,33.0,3.21,0.03,00:16:36:41,96.6,16h 2m,8.0,0.09,33.6,3.3600000000000003,-3.0,-0.30000000000000004,91.8,98.4,-0.60,-0.06
06/02/2021 11:32,06/02/2021 17:13,EURUSD,Buy Limit,0.020,1.21507,1.22110,0.0000,0.0000,0.0,0.00,0,00:05:40:47,,,,,,,,,,,,
06/02/2021 11:32,06/02/2021 17:13,EURUSD,Buy,0.010,1.21757,1.22107,-0.1000,0.0000,35.0,3.40,0.03,00:05:40:48,76.9,4h 22m,14.8,0.29,36.4,3.64,-10.6,-1.06,77.4,97.0,-1.40,-0.14
06/02/2021 10:00,06/02/2021 17:13,EURUSD,Buy,0.010,1.22007,1.22107,-0.1000,0.0000,10.0,0.90,0.01,00:07:13:34,13.0,56m,35.6,3.12,11.4,1.1400000000000001,-35.6,-3.5600000000000005,24.3,97.0,-1.40,-0.14
06/01/2021 16:00,06/02/2021 09:51,EURUSD,Sell Limit,0.040,1.22824,1.22040,0.0000,0.0000,0.0,0.00,0,00:17:50:44,,,,,,,,,,,,
06/01/2021 16:00,06/02/2021 09:51,EURUSD,Sell,0.020,1.22474,1.22043,-0.2000,0.0100,43.1,8.43,0.07,00:17:50:44,95.4,17h 1m,15.1,0.11,46.3,9.26,-5.0,-1.0,90.3,93.8,-3.20,-0.64
05/31/2021 16:56,06/02/2021 09:51,EURUSD,Sell,0.010,1.22224,1.22043,-0.1000,0.0000,18.1,1.71,0.01,01:16:55:03,29.2,11h 56m,36.0,1.41,21.3,2.1300000000000003,-30.0,-3.0,41.5,93.8,-3.20,-0.32
05/28/2021 18:15,06/02/2021 09:51,EURUSD,Sell,0.010,1.21974,1.22043,-0.1000,0.0000,-6.9,-0.79,-0.01,04:15:36:02,55.3,2d 13h ,69.0,3.93,14.0,1.4000000000000001,-55.0,-5.5,20.3,69.7,-20.90,-2.09
05/28/2021 14:07,05/28/2021 16:41,EURUSD,Buy Limit,0.020,1.21249,1.21851,0.0000,0.0000,0.0,0.00,0,00:02:34:38,,,,,,,,,,,,
05/28/2021 14:07,05/28/2021 16:41,EURUSD,Buy,0.010,1.21499,1.21851,-0.1000,0.0000,35.2,3.42,0.03,00:02:34:38,46.8,1h 12m,18.8,0.47,36.3,3.63,-17.0,-1.7000000000000002,68.1,97.9,-1.10,-0.11
05/28/2021 08:15,05/28/2021 16:41,EURUSD,Buy,0.010,1.21751,1.21851,-0.1000,0.0000,10.0,0.90,0.01,00:08:26:44,58.5,4h 56m,66.4,1.74,24.2,2.42,-42.2,-4.220000000000001,36.4,78.6,-14.20,-1.42
05/27/2021 10:30,05/28/2021 07:43,EURUSD,Sell Limit,0.010,1.22368,1.21780,0.0000,0.0000,0.0,0.00,0,00:21:13:53,,,,,,,,,,,,
05/27/2021 10:30,05/28/2021 07:43,EURUSD,Sell,0.010,1.22118,1.21787,-0.1000,0.0000,33.1,3.21,0.03,00:21:13:54,100.0,21h 13m,27.0,0.03,33.3,3.33,0.0,0.0,100.0,99.4,-0.20,-0.02
05/27/2021 03:09,05/27/2021 10:28,EURUSD,Buy Limit,0.020,1.21538,1.22152,0.0000,0.0000,0.0,0.00,0,00:07:19:04,,,,,,,,,,,,
05/27/2021 03:09,05/27/2021 10:28,EURUSD,Buy,0.010,1.21788,1.22138,-0.1000,0.0000,35.0,3.40,0.03,00:07:19:04,95.3,6h 58m,13.8,0.10,35.4,3.54,-3.4,-0.34,91.2,99.0,-0.40,-0.04
05/26/2021 18:00,05/27/2021 10:28,EURUSD,Buy,0.010,1.22038,1.22138,-0.1000,-0.1700,10.0,0.73,0.01,00:16:28:25,5.3,52m,29.2,2.73,10.4,1.04,-28.4,-2.84,26.8,99.0,-0.40,-0.04
05/25/2021 08:44,05/26/2021 17:28,EURUSD,Sell Limit,0.040,1.22868,1.22073,0.0000,0.0000,0.0,0.00,0,01:08:44:40,,,,,,,,,,,,
05/25/2021 08:44,05/26/2021 17:28,EURUSD,Sell,0.020,1.22518,1.22077,-0.2000,0.0100,44.1,8.63,0.07,01:08:44:41,68.0,22h 15m,32.0,0.31,44.1,8.82,-13.5,-2.7,76.6,100.0,0.00,0.00
05/24/2021 16:09,05/26/2021 17:28,EURUSD,Sell,0.010,1.22260,1.22077,-0.1000,0.0000,18.3,1.73,0.01,02:01:19:00,28.3,13h 57m,60.6,1.85,21.3,2.1300000000000003,-39.3,-3.9299999999999997,35.1,95.0,-3.00,-0.30
05/24/2021 10:15,05/26/2021 17:28,EURUSD,Sell,0.010,1.22009,1.22077,-0.1000,0.0000,-6.8,-0.78,-0.01,02:07:13:46,2.0,1h 6m,85.1,3.11,20.7,2.07,-64.4,-6.440000000000001,24.3,67.7,-27.50,-2.75
05/21/2021 18:57,05/24/2021 09:07,EURUSD,Buy Limit,0.020,1.21366,1.21968,0.0000,0.0000,0.0,0.00,0,02:14:09:37,,,,,,,,,,,,
05/21/2021 18:57,05/24/2021 09:07,EURUSD,Buy,0.010,1.21616,1.21967,-0.1000,-0.0600,35.1,3.35,0.03,02:14:09:38,100.0,2d 14h ,11.4,0.03,35.1,3.5100000000000002,0.0,0.0,100.0,100.0,0.00,0.00
05/21/2021 14:00,05/24/2021 09:07,EURUSD,Buy,0.010,1.21867,1.21967,-0.1000,-0.0600,10.0,0.84,0.01,02:19:07:07,6.0,4h 1m,41.8,1.17,19.3,1.9300000000000002,-22.5,-2.25,46.2,77.8,-9.30,-0.93
05/21/2021 02:15,05/21/2021 13:54,EURUSD,Sell Limit,0.010,1.22618,1.22041,0.0000,0.0000,0.0,0.00,0,00:11:39:45,,,,,,,,,,,,
05/21/2021 02:15,05/21/2021 13:54,EURUSD,Sell,0.010,1.22368,1.22037,-0.1000,0.0000,33.1,3.21,0.03,00:11:39:45,97.0,11h 18m,26.4,0.07,33.1,3.3100000000000005,-2.3,-0.22999999999999998,93.5,100.0,0.00,0.00
05/19/2021 21:45,05/20/2021 14:03,EURUSD,Buy Limit,0.010,1.21474,1.22074,0.0000,0.0000,0.0,0.00,0,00:16:18:02,,,,,,,,,,,,
05/19/2021 21:45,05/20/2021 14:03,EURUSD,Buy,0.010,1.21724,1.22060,-0.1000,-0.1700,33.6,3.09,0.03,00:16:18:02,94.7,15h 26m,20.8,0.21,34.7,3.4700000000000006,-7.2,-0.7200000000000001,82.8,97.4,-1.10,-0.11
05/18/2021 10:27,05/19/2021 21:00,EURUSD,Sell Limit,0.160,1.22466,1.21679,0.0000,0.0000,0.0,0.00,0,01:10:32:50,,,,,,,,,,,,
05/18/2021 10:27,05/19/2021 21:00,EURUSD,Sell,0.080,1.22116,1.21676,-0.8000,0.0300,44.0,34.43,0.29,01:10:32:51,21.5,7h 25m,42.6,0.74,45.0,36.0,-33.1,-26.480000000000004,57.6,98.7,-1.00,-0.80
05/18/2021 08:13,05/19/2021 21:00,EURUSD,Sell,0.040,1.21776,1.21676,-0.4000,0.0200,10.0,3.62,0.03,01:12:47:04,1.2,26m,67.1,6.10,11.0,4.4,-67.1,-26.84,14.1,98.7,-1.00,-0.40
05/14/2021 15:49,05/19/2021 21:00,EURUSD,Sell,0.020,1.21415,1.21676,-0.2000,0.0300,-26.1,-5.39,-0.05,05:05:10:56,10.8,13h 31m,118.1,6.93,14.9,2.9800000000000004,-103.2,-20.64,12.6,65.3,-41.00,-8.20
05/14/2021 09:52,05/19/2021 21:00,EURUSD,Sell,0.010,1.21165,1.21676,-0.1000,0.0000,-51.1,-5.21,-0.04,05:11:08:07,1.8,2h 21m,140.6,10.34,12.4,1.2400000000000002,-128.2,-12.82,8.8,54.8,-63.50,-6.35
05/14/2021 07:45,05/19/2021 21:00,EURUSD,Sell,0.010,1.20914,1.21676,-0.1000,0.0000,-76.2,-7.72,-0.07,05:13:15:09,0.0,0s,152.7,153.85,0.0,0.0,-152.7,-15.27,0.0,50.1,-76.20,-7.62
05/13/2021 08:45,05/13/2021 10:49,EURUSD,Sell Limit,0.010,1.21187,1.20604,0.0000,0.0000,0.0,0.00,0,00:02:03:58,,,,,,,,,,,,
05/13/2021 08:45,05/13/2021 10:48,EURUSD,Sell,0.010,1.20937,1.20607,-0.1000,0.0000,33.0,3.20,0.03,00:02:03:58,48.4,59m,11.5,0.34,33.6,3.3600000000000003,-11.5,-1.1500000000000001,74.5,98.7,-0.60,-0.06
05/07/2021 17:23,05/12/2021 14:30,EURUSD,Sell Limit,0.160,1.21866,1.21026,0.0000,0.0000,0.0,0.00,0,04:21:06:40,,,,,,,,,,,,
05/07/2021 17:23,05/12/2021 14:30,EURUSD,Sell,0.080,1.21516,1.21080,-0.8000,0.0900,43.6,34.17,0.29,04:21:06:40,28.8,1d 9h ,49.0,0.40,61.4,49.120000000000005,-24.7,-19.76,71.3,79.3,-17.80,-14.24
05/07/2021 14:31,05/12/2021 14:30,EURUSD,Sell,0.040,1.21176,1.21080,-0.4000,0.0600,9.6,3.50,0.03,04:23:58:30,1.2,1h 26m,72.9,2.14,27.4,10.96,-58.7,-23.480000000000004,31.8,79.3,-17.80,-7.12
05/07/2021 09:14,05/12/2021 14:30,EURUSD,Sell,0.020,1.20826,1.21080,-0.2000,0.0300,-25.4,-5.25,-0.04,05:05:15:05,3.2,4h 0m,117.4,3.95,23.7,4.74,-93.7,-18.740000000000002,20.2,58.2,-49.10,-9.82
05/06/2021 14:04,05/12/2021 14:30,EURUSD,Sell,0.010,1.20575,1.21080,-0.1000,0.0000,-50.5,-5.15,-0.04,06:00:25:08,4.0,5h 46m,125.8,13.64,8.6,0.86,-117.2,-11.72,6.8,53.0,-59.10,-5.91
05/06/2021 10:30,05/12/2021 14:30,EURUSD,Sell,0.010,1.20325,1.21080,-0.1000,0.0000,-75.5,-7.65,-0.06,06:04:00:00,0.0,0s,142.2,142.86,0.0,0.0,-142.2,-14.219999999999999,0.0,46.9,-75.50,-7.55
05/05/2021 09:08,05/06/2021 10:18,EURUSD,Buy Limit,0.040,1.19547,1.20327,0.0000,0.0000,0.0,0.00,0,01:01:09:33,,,,,,,,,,,,
05/05/2021 09:08,05/06/2021 10:17,EURUSD,Buy,0.020,1.19897,1.20328,-0.2000,-0.3400,43.1,8.08,0.07,01:01:09:33,97.7,1d ,26.7,0.06,43.7,8.74,-2.7,-0.54,94.2,98.7,-0.60,-0.12
05/04/2021 09:27,05/06/2021 10:17,EURUSD,Buy,0.010,1.20148,1.20328,-0.1000,-0.2300,18.0,1.47,0.01,02:00:50:18,35.2,17h 11m,47.9,1.38,20.1,2.0100000000000002,-27.8,-2.7800000000000002,42.0,95.6,-2.10,-0.21
05/04/2021 06:00,05/06/2021 10:17,EURUSD,Buy,0.010,1.20398,1.20328,-0.1000,-0.2300,-7.0,-1.03,-0.01,02:04:17:55,0.5,15m,53.4,88.50,0.6,0.06,-52.8,-5.28,1.1,85.8,-7.60,-0.76
05/03/2021 17:00,05/04/2021 05:17,EURUSD,Sell Limit,0.010,1.20988,1.20405,0.0000,0.0000,0.0,0.00,0,00:12:17:42,,,,,,,,,,,,
05/03/2021 17:00,05/04/2021 05:17,EURUSD,Sell,0.010,1.20738,1.20408,-0.1000,0.0000,33.0,3.20,0.03,00:12:17:43,99.2,12h 11m,15.5,0.05,33.1,3.3100000000000005,-1.6,-0.16000000000000003,95.4,99.7,-0.10,-0.01
04/30/2021 16:56,05/03/2021 16:15,EURUSD,Buy Limit,0.020,1.20111,1.20712,0.0000,0.0000,0.0,0.00,0,02:23:18:27,,,,,,,,,,,,
04/30/2021 16:56,05/03/2021 16:15,EURUSD,Buy,0.010,1.20361,1.20713,-0.1000,-0.0600,35.2,3.36,0.03,02:23:18:28,9.4,6h 42m,21.0,0.60,35.2,3.5200000000000005,-21.0,-2.1,62.6,100.0,0.00,0.00
04/30/2021 16:15,05/03/2021 16:15,EURUSD,Buy,0.010,1.20611,1.20713,-0.1000,-0.0600,10.2,0.86,0.01,03:00:00:16,1.2,51m,60.8,3.11,14.8,1.4800000000000002,-46.0,-4.6000000000000005,24.3,92.4,-4.60,-0.46
04/28/2021 20:38,04/30/2021 12:40,EURUSD,Sell Limit,0.080,1.21577,1.20885,0.0000,0.0000,0.0,0.00,0,01:16:02:02,,,,,,,,,,,,
04/28/2021 20:38,04/30/2021 12:40,EURUSD,Sell,0.040,1.21237,1.20887,-0.4000,0.0700,35.0,13.67,0.12,01:16:02:02,65.3,1d 2h ,35.8,0.66,38.1,15.240000000000002,-25.2,-10.08,60.2,95.1,-3.10,-1.24
04/23/2021 20:29,04/30/2021 12:40,EURUSD,Sell,0.020,1.20887,1.20887,-0.2000,0.0600,0.0,-0.14,0.00,06:16:10:24,29.7,1d 23h ,91.8,1.91,31.6,0.0,-60.2,-0.0,34.4,65.6,-31.60,0.00
04/23/2021 14:01,04/30/2021 12:40,EURUSD,Sell,0.010,1.20637,1.20887,-0.1000,0.0100,-25.0,-2.59,-0.02,06:22:38:22,2.5,4h 9m,99.8,5.84,14.6,1.46,-85.2,-8.520000000000001,14.6,60.3,-39.60,-3.96
04/23/2021 09:08,04/30/2021 12:40,EURUSD,Sell,0.010,1.20387,1.20887,-0.1000,0.0100,-50.0,-5.09,-0.04,07:03:31:40,0.0,0s,110.2,111.11,0.0,0.0,-110.2,-11.020000000000001,0.0,54.6,-50.00,-5.00
04/22/2021 16:30,04/23/2021 09:08,EURUSD,Buy Limit,0.010,1.19806,1.20392,0.0000,0.0000,0.0,0.00,0,00:16:38:35,,,,,,,,,,,,
04/22/2021 16:30,04/23/2021 09:08,EURUSD,Buy,0.010,1.20056,1.20386,-0.1000,-0.0600,33.0,3.14,0.03,00:16:38:36,92.1,15h 19m,30.6,0.35,33.2,3.3200000000000003,-11.5,-1.1500000000000001,74.3,99.6,-0.20,-0.02
04/22/2021 15:01,04/22/2021 15:20,EURUSD,Sell Limit,0.020,1.20940,1.20324,0.0000,0.0000,0.0,0.00,0,00:00:18:34,,,,,,,,,,,,
04/22/2021 15:01,04/22/2021 15:20,EURUSD,Sell,0.010,1.20690,1.20329,-0.1000,0.0000,36.1,3.51,0.03,00:00:18:34,100.0,18m,3.7,0.03,36.1,3.6100000000000003,0.0,0.0,100.0,100.0,0.00,0.00
04/22/2021 03:50,04/22/2021 15:20,EURUSD,Sell,0.010,1.20439,1.20329,-0.1000,0.0000,11.0,1.00,0.01,00:11:29:54,50.8,5h 50m,45.8,1.14,21.4,2.14,-24.4,-2.44,46.7,77.3,-10.40,-1.04
04/21/2021 09:37,04/22/2021 03:50,EURUSD,Buy Limit,0.020,1.19837,1.20443,0.0000,0.0000,0.0,0.00,0,00:18:13:17,,,,,,,,,,,,
04/21/2021 09:37,04/22/2021 03:50,EURUSD,Buy,0.010,1.20087,1.20440,-0.1000,-0.1700,35.3,3.26,0.03,00:18:13:16,78.6,14h 19m,15.9,0.27,35.3,3.53,-9.7,-0.97,78.4,100.0,0.00,0.00
04/20/2021 14:45,04/22/2021 03:50,EURUSD,Buy,0.010,1.20340,1.20440,-0.1000,-0.2300,10.0,0.67,0.01,01:13:05:24,35.8,13h 16m,57.2,1.58,22.2,2.22,-35.0,-3.5,38.8,78.7,-12.20,-1.22
04/20/2021 05:10,04/20/2021 14:42,EURUSD,Sell Limit,0.020,1.20946,1.20344,0.0000,0.0000,0.0,0.00,0,00:09:31:30,,,,,,,,,,,,
04/20/2021 05:10,04/20/2021 14:42,EURUSD,Sell,0.010,1.20696,1.20346,-0.1000,0.0000,35.0,3.40,0.03,00:09:31:30,91.0,8h 40m,29.7,0.25,35.9,3.59,-9.0,-0.9,80.0,98.0,-0.90,-0.09
04/20/2021 02:15,04/20/2021 14:42,EURUSD,Sell,0.010,1.20446,1.20346,-0.1000,0.0000,10.0,0.90,0.01,00:12:27:21,14.6,1h 49m,41.2,3.12,10.9,1.09,-34.0,-3.4000000000000004,24.3,98.0,-0.90,-0.09
04/19/2021 03:15,04/19/2021 09:47,EURUSD,Buy Limit,0.010,1.19320,1.19901,0.0000,0.0000,0.0,0.00,0,00:06:32:50,,,,,,,,,,,,
04/19/2021 03:15,04/19/2021 09:47,EURUSD,Buy,0.010,1.19570,1.19901,-0.1000,0.0000,33.1,3.21,0.03,00:06:32:50,51.8,3h 23m,14.4,0.40,35.8,3.58,-14.4,-1.4400000000000002,71.3,94.6,-2.70,-0.27
04/16/2021 12:53,04/19/2021 03:07,EURUSD,Sell Limit,0.080,1.20278,1.19581,0.0000,0.0000,0.0,0.00,0,02:14:14:16,,,,,,,,,,,,
04/16/2021 12:53,04/19/2021 03:07,EURUSD,Sell,0.040,1.19938,1.19583,-0.4000,0.0200,35.5,13.82,0.12,02:14:14:17,100.0,2d 14h ,15.7,0.03,36.6,14.64,0.0,0.0,100.0,97.0,-1.10,-0.44
04/14/2021 02:51,04/19/2021 03:07,EURUSD,Sell,0.020,1.19584,1.19583,-0.2000,0.0400,0.1,-0.14,0.00,05:00:16:05,6.4,7h 41m,42.8,4.35,8.0,1.6,-34.8,-6.96,18.7,81.5,-7.90,-1.58
04/13/2021 14:45,04/19/2021 03:07,EURUSD,Sell,0.010,1.19334,1.19583,-0.1000,0.0100,-24.9,-2.58,-0.02,05:12:22:09,1.2,1h 35m,62.9,8.12,6.9,0.6900000000000001,-56.0,-5.6000000000000005,11.0,49.4,-31.80,-3.18
04/12/2021 11:41,04/19/2021 03:07,EURUSD,Sell,0.010,1.19082,1.19583,-0.1000,0.0100,-50.1,-5.10,-0.04,06:15:26:48,10.1,16h 6m,105.6,3.33,24.4,2.44,-81.2,-8.120000000000001,23.1,29.5,-74.50,-7.45
04/12/2021 09:30,04/12/2021 11:41,EURUSD,Buy Limit,0.010,1.18499,1.19086,0.0000,0.0000,0.0,0.00,0,00:02:10:58,,,,,,,,,,,,
04/12/2021 09:30,04/12/2021 11:41,EURUSD,Buy,0.010,1.18749,1.19079,-0.1000,0.0000,33.0,3.20,0.03,00:02:11:00,90.9,1h 59m,8.6,0.10,33.0,3.3000000000000003,-3.3,-0.33,90.9,100.0,0.00,0.00
04/09/2021 19:30,04/12/2021 09:29,EURUSD,Sell Limit,0.010,1.19324,1.18743,0.0000,0.0000,0.0,0.00,0,02:13:59:33,,,,,,,,,,,,
04/09/2021 19:30,04/12/2021 09:29,EURUSD,Sell,0.010,1.19074,1.18744,-0.1000,0.0000,33.0,3.20,0.03,02:13:59:34,99.5,2d 13h ,14.8,0.07,33.0,3.3000000000000003,-2.3,-0.22999999999999998,93.5,100.0,0.00,0.00
04/08/2021 18:11,04/09/2021 14:23,EURUSD,Sell Limit,0.020,1.19392,1.18787,0.0000,0.0000,0.0,0.00,0,00:20:11:30,,,,,,,,,,,,
04/08/2021 18:11,04/09/2021 14:23,EURUSD,Sell,0.010,1.19142,1.18791,-0.1000,0.0000,35.1,3.41,0.03,00:20:11:31,64.9,13h 6m,15.7,0.30,39.1,3.91,-11.7,-1.17,77.0,92.1,-4.00,-0.40
04/08/2021 09:15,04/09/2021 14:23,EURUSD,Sell,0.010,1.18892,1.18791,-0.1000,0.0000,10.1,0.91,0.01,01:05:08:14,25.8,7h 31m,63.9,1.35,27.2,2.72,-36.7,-3.6700000000000004,42.6,73.2,-17.10,-1.71
04/07/2021 12:55,04/07/2021 21:08,EURUSD,Sell Limit,0.080,1.19314,1.18610,0.0000,0.0000,0.0,0.00,0,00:08:13:13,,,,,,,,,,,,
04/07/2021 12:55,04/07/2021 21:08,EURUSD,Sell,0.040,1.18974,1.18624,-0.4000,0.0000,35.0,13.60,0.12,00:08:13:13,86.7,7h 7m,35.6,0.47,35.0,14.0,-16.4,-6.56,68.1,100.0,0.00,0.00
04/06/2021 20:13,04/07/2021 21:08,EURUSD,Sell,0.020,1.18624,1.18624,-0.2000,0.0100,0.0,-0.19,0.00,01:00:55:40,0.0,0s,51.4,51.55,0.0,0.0,-51.4,-0.0,0.0,100.0,0.00,0.00
04/06/2021 15:32,04/07/2021 21:08,EURUSD,Sell,0.010,1.18371,1.18624,-0.1000,0.0000,-25.3,-2.63,-0.02,01:05:36:22,0.3,5m,77.5,96.15,0.8,0.08000000000000002,-76.7,-7.670000000000001,1.0,66.3,-26.10,-2.61
04/05/2021 17:30,04/07/2021 21:08,EURUSD,Sell,0.010,1.18116,1.18624,-0.1000,0.0000,-50.8,-5.18,-0.04,02:03:38:46,22.0,11h 21m,116.1,7.35,13.9,1.3900000000000001,-102.2,-10.22,12.0,44.3,-64.70,-6.47
03/30/2021 09:43,04/05/2021 15:53,EURUSD,Buy Limit,0.320,1.17023,1.17968,0.0000,0.0000,0.0,0.00,0,06:06:10:16,,,,,,,,,,,,
03/30/2021 09:43,04/05/2021 15:53,EURUSD,Buy,0.160,1.17373,1.17964,-1.6000,-5.4100,59.1,87.55,0.75,06:06:10:17,72.8,4d 13h ,44.1,0.51,64.2,102.72000000000001,-32.9,-52.64,66.1,94.7,-5.10,-8.16
03/25/2021 17:14,04/05/2021 15:53,EURUSD,Buy,0.080,1.17724,1.17964,-0.8000,-4.0600,24.0,14.34,0.12,10:22:38:26,41.8,4d 13h ,94.7,2.34,29.1,23.28,-68.0,-54.400000000000006,30.0,94.7,-5.10,-4.08
03/25/2021 02:34,04/05/2021 15:53,EURUSD,Buy,0.040,1.18064,1.17964,-0.4000,-2.0600,-10.0,-6.46,-0.06,11:13:19:16,3.8,10h 32m,122.3,5.03,20.3,8.120000000000001,-102.0,-40.800000000000004,16.6,75.2,-30.30,-12.12
03/24/2021 00:47,04/05/2021 15:53,EURUSD,Buy,0.020,1.18414,1.17964,-0.2000,-1.3400,-45.0,-10.54,-0.09,12:15:05:32,2.3,6h 58m,144.5,18.28,7.5,1.5,-137.0,-27.400000000000002,5.2,63.7,-52.50,-10.50
03/23/2021 15:05,04/05/2021 15:53,EURUSD,Buy,0.010,1.18665,1.17964,-0.1000,-0.7600,-70.1,-7.87,-0.07,13:00:47:52,0.8,2h 30m,176.0,11.67,13.9,1.3900000000000001,-162.1,-16.21,7.9,52.3,-84.00,-8.40
03/23/2021 11:00,04/05/2021 15:53,EURUSD,Buy,0.010,1.18915,1.17964,-0.1000,-0.7600,-95.1,-10.37,-0.09,13:04:53:18,0.4,1h 16m,189.0,99.01,1.9,0.19,-187.1,-18.71,1.0,48.7,-97.00,-9.70
03/22/2021 12:20,03/23/2021 09:31,EURUSD,Sell,0.010,1.19227,1.18895,-0.1000,0.0000,33.2,3.22,0.03,00:21:11:06,16.6,3h 31m,33.5,0.63,36.3,3.63,-23.0,-2.3000000000000003,61.2,94.8,-3.10,-0.31
03/19/2021 14:00,03/22/2021 12:20,EURUSD,Buy,0.010,1.18872,1.19222,-0.1000,-0.0600,35.0,3.34,0.03,02:22:19:43,21.1,14h 50m,40.1,0.41,40.4,4.04,-16.5,-1.6500000000000001,71.0,90.5,-5.40,-0.54
03/18/2021 14:15,03/22/2021 12:20,EURUSD,Buy,0.010,1.19122,1.19222,-0.1000,-0.1200,10.0,0.78,0.01,03:22:05:11,18.0,16h 56m,66.3,1.67,24.8,2.4800000000000004,-41.5,-4.15,37.4,77.7,-14.80,-1.48
03/17/2021 19:45,03/18/2021 08:44,EURUSD,Sell,0.010,1.19847,1.19491,-0.1000,0.0100,35.6,3.47,0.03,00:12:58:23,94.4,12h 14m,32.7,0.10,38.0,3.8000000000000003,-3.7,-0.37000000000000005,91.1,94.2,-2.40,-0.24
03/17/2021 19:15,03/18/2021 08:44,EURUSD,Sell,0.010,1.19597,1.19491,-0.1000,0.0100,10.6,0.97,0.01,00:13:29:20,6.0,48m,32.7,2.21,13.0,1.3,-28.7,-2.87,31.2,94.2,-2.40,-0.24
03/16/2021 16:09,03/17/2021 19:00,EURUSD,Buy,0.010,1.18959,1.19310,-0.1000,-0.0500,35.1,3.36,0.03,01:02:50:38,87.4,23h 27m,21.9,0.29,37.2,3.7200000000000006,-10.7,-1.07,77.7,95.6,-2.10,-0.21
03/15/2021 09:00,03/17/2021 19:00,EURUSD,Buy,0.010,1.19209,1.19310,-0.1000,-0.1000,10.1,0.81,0.01,02:10:00:33,47.0,1d 3h ,64.8,1.23,29.1,2.91,-35.7,-3.5700000000000003,44.9,70.7,-19.00,-1.90
03/12/2021 22:00,03/15/2021 07:09,EURUSD,Sell,0.010,1.19603,1.19273,-0.1000,0.0000,33.0,3.20,0.03,02:09:09:12,99.4,2d 8h ,22.4,0.16,33.0,3.3000000000000003,-5.3,-0.53,86.2,100.0,0.00,0.00
03/11/2021 17:50,03/12/2021 09:39,EURUSD,Sell,0.020,1.19743,1.19312,-0.2000,0.0100,43.1,8.43,0.07,00:15:49:25,45.2,7h 9m,24.3,0.36,43.3,8.66,-15.6,-3.12,73.5,99.7,-0.20,-0.04
03/11/2021 09:25,03/12/2021 09:39,EURUSD,Sell,0.010,1.19493,1.19312,-0.1000,0.0000,18.1,1.71,0.01,01:00:13:43,15.2,3h 40m,61.0,1.99,20.4,2.04,-40.6,-4.0600000000000005,33.4,96.2,-2.30,-0.23
03/10/2021 21:45,03/12/2021 09:39,EURUSD,Sell,0.010,1.19242,1.19312,-0.1000,0.0100,-7.0,-0.79,-0.01,01:11:54:39,6.6,2h 22m,73.6,8.32,7.9,0.79,-65.7,-6.57,10.7,79.8,-14.90,-1.49
03/10/2021 15:15,03/10/2021 16:53,EURUSD,Sell,0.010,1.19228,1.18896,-0.1000,0.0000,33.2,3.22,0.03,00:01:38:03,99.0,1h 37m,7.2,0.02,35.2,3.5200000000000005,-0.8,-0.08000000000000002,97.8,94.4,-2.00,-0.20
03/10/2021 03:15,03/10/2021 14:59,EURUSD,Buy,0.010,1.18794,1.19124,-0.1000,0.0000,33.0,3.20,0.03,00:11:44:10,72.9,8h 33m,15.7,0.30,33.0,3.3000000000000003,-10.0,-1.0,76.7,100.0,0.00,0.00
03/09/2021 12:20,03/10/2021 03:08,EURUSD,Sell,0.010,1.19103,1.18773,-0.1000,0.0000,33.0,3.20,0.03,00:14:48:44,98.4,14h 34m,26.1,0.14,33.0,3.3000000000000003,-4.5,-0.45,88.0,100.0,0.00,0.00
03/08/2021 14:03,03/09/2021 12:19,EURUSD,Buy,0.320,1.18582,1.19107,-3.2000,-1.6700,52.5,163.13,1.43,00:22:16:49,46.1,10h 16m,46.8,0.42,52.5,168.0,-21.9,-70.08,70.6,100.0,0.00,0.00
03/05/2021 14:33,03/09/2021 12:19,EURUSD,Buy,0.160,1.18937,1.19107,-1.6000,-1.6800,17.0,23.92,0.21,03:21:46:38,72.6,2d 20h ,104.7,1.21,47.3,75.67999999999999,-57.4,-91.84,45.2,71.1,-30.30,-48.48
03/05/2021 09:19,03/09/2021 12:19,EURUSD,Buy,0.080,1.19287,1.19107,-0.8000,-0.8400,-18.0,-16.04,-0.14,04:03:00:31,4.6,4h 33m,106.6,6.51,14.2,11.36,-92.4,-73.92,13.3,69.8,-32.20,-25.76
03/04/2021 21:26,03/09/2021 12:19,EURUSD,Buy,0.040,1.19627,1.19107,-0.4000,-0.6300,-52.0,-21.83,-0.19,04:14:53:48,4.5,4h 59m,138.0,10.91,11.6,4.64,-126.4,-50.56,8.4,53.9,-63.60,-25.44
03/04/2021 18:48,03/09/2021 12:19,EURUSD,Buy,0.020,1.19977,1.19107,-0.2000,-0.3000,-87.0,-17.90,-0.16,04:17:31:07,0.0,0s,161.4,163.93,0.0,0.0,-161.4,-32.28,0.0,46.1,-87.00,-17.40
